Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,State,Region,City,Ship Date
ORD-00155,CUST-155,Paul Baker,Home Office,1/08/2021,Standard,PROD-005,Office Supplies,Appliances,Paper Shredder,4,0.13,1418.5,-786.01,Illinois,Midwest,Chicago,4/08/2021
ORD-00156,CUST-156,Karen White,Consumer,26/04/2024,Second Class,PROD-006,Furniture,Storage,Filing Cabinet,1,0.05,1747.9,-323.29,Illinois,Midwest,Chicago,29/04/2024
ORD-00157,CUST-157,Mark Hill,Consumer,12/11/2021,Standard,PROD-007,Furniture,Tables,Desk,8,0.37,472.51,358.18,California,West,San Diego,15/11/2021
ORD-00158,CUST-158,John Smith,Consumer,9/11/2023,Second Class,PROD-008,Furniture,Furnishings,Desk Lamp,9,0.17,2367.02,4041.24,Texas,South,Austin,14/11/2023
ORD-00159,CUST-159,Elizabeth Robinson,Corporate,17/10/2021,First Class,PROD-009,Furniture,Storage,Filing Cabinet,2,0.26,678.88,34.22,Ohio,Midwest,Columbus,24/10/2021
ORD-00160,CUST-160,Amy Mitchell,Consumer,1/04/2023,Second Class,PROD-010,Office Supplies,Paper,Paper,8,0.01,2539.63,-2844.76,Georgia,South,Atlanta,4/04/2023
ORD-00161,CUST-161,Robert Thomas,Corporate,4/05/2021,First Class,PROD-011,Office Supplies,Binders,Binder,7,0,3062.84,-3940.33,Georgia,South,Atlanta,7/05/2021
ORD-00162,CUST-162,Amy Mitchell,Home Office,11/01/2024,Second Class,PROD-012,Furniture,Chairs,Office Chair,3,0.32,1712.96,640.15,California,West,San Francisco,15/01/2024
ORD-00163,CUST-163,Jessica Taylor,Home Office,13/09/2022,First Class,PROD-013,Technology,Phones,Phone,4,0.09,1909.36,-569.42,California,West,San Francisco,17/09/2022
ORD-00164,CUST-164,Michelle Collins,Corporate,10/06/2022,Standard,PROD-014,Technology,Printers,Printer,3,0.03,3972.81,2664.43,Florida,South,Miami,12/06/2022
ORD-00165,CUST-165,Joseph Hall,Consumer,19/04/2022,Standard,PROD-015,Technology,Computers,Laptop,6,0.49,3533.53,615.84,Georgia,South,Atlanta,22/04/2022
ORD-00166,CUST-166,Michelle Collins,Consumer,8/09/2020,Standard,PROD-016,Furniture,Tables,Desk,6,0.37,3942.68,-711.08,New York,East,Albany,9/09/2020
ORD-00167,CUST-167,Amy Mitchell,Home Office,12/08/2023,Standard,PROD-017,Technology,Accessories,Mouse,9,0.39,1374.54,-1423.82,Washington,West,Seattle,17/08/2023
ORD-00168,CUST-168,Sharon Torres,Consumer,30/09/2023,Second Class,PROD-018,Office Supplies,Fasteners,Stapler,9,0.42,3233.3,636.93,Illinois,Midwest,Chicago,7/10/2023
ORD-00169,CUST-169,Patricia Harris,Home Office,7/10/2023,First Class,PROD-019,Furniture,Tables,Desk,2,0.06,1580.78,1.76,New York,East,New York,14/10/2023
ORD-00170,CUST-170,James Anderson,Consumer,4/02/2023,Second Class,PROD-020,Technology,Phones,Phone,2,0.26,1000.53,-292,Texas,South,Houston,7/02/2023
ORD-00171,CUST-171,Thomas Wright,Corporate,2/02/2024,Second Class,PROD-021,Office Supplies,Fasteners,Stapler,10,0.12,3728.16,2404.39,Ohio,Midwest,Columbus,4/02/2024
ORD-00172,CUST-172,Karen White,Corporate,18/04/2023,First Class,PROD-022,Technology,Accessories,Mouse,2,0.5,594.61,-84.64,Georgia,South,Atlanta,22/04/2023
ORD-00173,CUST-173,Angela Carter,Corporate,11/09/2021,First Class,PROD-023,Office Supplies,Fasteners,Stapler,3,0.27,327.87,106.26,Georgia,South,Atlanta,14/09/2021
ORD-00174,CUST-174,Brian Roberts,Consumer,23/12/2023,Second Class,PROD-024,Furniture,Storage,Filing Cabinet,8,0.01,2538.43,-2571.13,New York,East,Albany,26/12/2023
ORD-00175,CUST-175,John Smith,Home Office,5/03/2021,Standard,PROD-025,Office Supplies,Appliances,Paper Shredder,8,0.21,30069.32,799.39,Washington,West,Seattle,6/03/2021
ORD-00176,CUST-176,Sharon Torres,Corporate,27/08/2022,Second Class,PROD-026,Furniture,Furnishings,Desk Lamp,7,0.25,3431.03,-3489.88,Ohio,Midwest,Columbus,3/09/2022
ORD-00177,CUST-177,Mary Allen,Consumer,5/09/2023,Second Class,PROD-027,Technology,Computers,Laptop,2,0.06,2953.63,1218.53,New York,East,Albany,6/09/2023
ORD-00178,CUST-178,Kevin Campbell,Home Office,10/03/2020,First Class,PROD-028,Office Supplies,Appliances,Paper Shredder,6,0.09,2135.74,895.93,Ohio,Midwest,Columbus,12/03/2020
ORD-00179,CUST-179,Alice Brown,Home Office,15/01/2022,Standard,PROD-029,Technology,Computers,Laptop,2,0.02,816.86,241.62,Ohio,Midwest,Columbus,20/01/2022
ORD-00180,CUST-180,David Johnson,Home Office,16/11/2020,Standard,PROD-030,Office Supplies,Appliances,Paper Shredder,9,0.08,2333.29,-593.03,Illinois,Midwest,Chicago,21/11/2020
ORD-00181,CUST-181,Thomas Wright,Consumer,11/03/2022,Second Class,PROD-031,Furniture,Chairs,Office Chair,1,0.2,2716.48,329.74,California,West,San Francisco,12/03/2022
ORD-00182,CUST-182,Joseph Hall,Corporate,27/01/2021,First Class,PROD-032,Furniture,Chairs,Office Chair,8,0.26,3340.18,1874.07,California,West,San Diego,3/02/2021
ORD-00183,CUST-183,William Garcia,Corporate,7/12/2021,First Class,PROD-033,Technology,Accessories,Mouse,9,0.13,915.77,1221.38,Illinois,Midwest,Chicago,14/12/2021
ORD-00184,CUST-184,Sarah Davis,Corporate,15/05/2020,Second Class,PROD-034,Technology,Printers,Printer,5,0,2048.67,-168.56,Ohio,Midwest,Columbus,17/05/2020
ORD-00185,CUST-185,William Garcia,Corporate,10/04/2020,Second Class,PROD-035,Office Supplies,Appliances,Paper Shredder,5,0.18,4937.85,1183.53,Texas,South,Houston,13/04/2020
ORD-00186,CUST-186,Rebecca Evans,Home Office,5/03/2020,First Class,PROD-036,Technology,Computers,Laptop,3,0.31,2472.14,95.6,Georgia,South,Atlanta,9/03/2020
ORD-00187,CUST-187,Mike Lee,Home Office,18/09/2024,Standard,PROD-037,Technology,Printers,Printer,5,0.29,3196.58,285.49,Florida,South,Orlando,21/09/2024
ORD-00188,CUST-188,Mike Lee,Consumer,13/10/2024,Standard,PROD-038,Furniture,Tables,Desk,7,0.13,2036.93,-71.93,California,West,Los Angeles,17/10/2024
ORD-00189,CUST-189,Kevin Campbell,Corporate,3/07/2024,Standard,PROD-039,Office Supplies,Binders,Binder,8,0.3,1025.67,1388.05,Texas,South,Houston,6/07/2024
ORD-00190,CUST-190,Emily Clark,Home Office,31/05/2021,First Class,PROD-040,Technology,Accessories,Mouse,7,0.02,4789.57,9507.13,Illinois,Midwest,Chicago,5/06/2021
ORD-00191,CUST-191,Angela Carter,Home Office,8/03/2022,First Class,PROD-041,Furniture,Chairs,Office Chair,1,0.15,1860.8,135.28,Florida,South,Miami,10/03/2022
ORD-00192,CUST-192,Linda Martinez,Consumer,17/01/2021,First Class,PROD-042,Furniture,Chairs,Office Chair,1,0.33,2116.5,-47.12,Florida,South,Miami,23/01/2021
ORD-00193,CUST-193,Linda Martinez,Corporate,22/07/2024,Second Class,PROD-043,Office Supplies,Fasteners,Stapler,5,0.43,4685.02,-1235.81,Illinois,Midwest,Chicago,23/07/2024
ORD-00194,CUST-194,Jon Smith,Home Office,16/10/2022,Standard,PROD-044,Technology,Copiers,Copier,3,0.35,281.25,95.95,Ohio,Midwest,Columbus,20/10/2022
ORD-00195,CUST-195,Laura Ramirez,Corporate,7/08/2022,First Class,PROD-045,Furniture,Chairs,Office Chair,6,0.4,453.01,130.83,Illinois,Midwest,Chicago,9/08/2022
ORD-00196,CUST-196,Steven Phillips,Home Office,10/09/2023,First Class,PROD-046,Technology,Accessories,Mouse,10,0.01,1335.73,2622.16,Texas,South,Houston,15/09/2023
ORD-00197,CUST-197,Karen White,Consumer,25/03/2022,Standard,PROD-047,Office Supplies,Fasteners,Stapler,8,0.16,4937.2,2235.42,California,West,San Francisco,27/03/2022
ORD-00198,CUST-198,Elizabeth Robinson,Consumer,24/05/2024,First Class,PROD-048,Furniture,Bookcases,Bookcase,7,0.3,2915.18,-1874.61,California,West,San Diego,31/05/2024
ORD-00199,CUST-199,Brian Roberts,Consumer,23/12/2023,Standard,PROD-049,Furniture,Tables,Desk,6,0.26,4903.29,4358.28,Washington,West,Seattle,28/12/2023
ORD-00200,CUST-200,Sharon Torres,Consumer,1/11/2024,Second Class,PROD-000,Technology,Accessories,Mouse,8,0,1291.58,1204.49,Illinois,Midwest,Chicago,6/11/2024
ORD-00201,CUST-201,Paul Baker,Home Office,24/10/2021,Standard,PROD-001,Technology,Copiers,Copier,2,0,4111.46,-1093.08,Illinois,Midwest,Chicago,28/10/2021
ORD-00202,CUST-202,Michael Martin,Home Office,9/07/2022,Standard,PROD-002,Technology,Accessories,Mouse,3,0.35,968.8,54.86,Washington,West,Seattle,12/07/2022
ORD-00203,CUST-203,Angela Carter,Consumer,29/09/2020,First Class,PROD-003,Office Supplies,Paper,Paper,6,0.46,446.29,15.18,California,West,San Diego,4/10/2020
ORD-00204,CUST-204,Patricia Harris,Home Office,28/07/2024,Second Class,PROD-004,Office Supplies,Appliances,Paper Shredder,5,0.45,2006.83,828.46,Washington,West,Seattle,4/08/2024
ORD-00205,CUST-205,Joseph Hall,Consumer,31/10/2021,Standard,PROD-005,Technology,Phones,Phone,5,0.09,4169.39,3950.95,Texas,South,Houston,3/11/2021
ORD-00206,CUST-206,Daniel Green,Home Office,6/03/2024,Second Class,PROD-006,Technology,Copiers,Copier,6,0.07,833.66,1119.14,Washington,West,Seattle,11/03/2024
ORD-00207,CUST-207,Jon Smith,Consumer,19/12/2023,Standard,PROD-007,Office Supplies,Appliances,Paper Shredder,9,0.17,4112.66,4428.08,Florida,South,Orlando,24/12/2023
ORD-00209,CUST-209,Thomas Wright,Home Office,10/09/2023,First Class,PROD-009,Technology,Phones,Phone,8,0.08,1263.3,1641.95,California,West,San Diego,13/09/2023
ORD-00210,CUST-210,Sandra Nelson,Corporate,6/10/2021,First Class,PROD-010,Furniture,Chairs,Office Chair,10,0.45,1331.59,-835.34,Texas,South,Austin,12/10/2021
ORD-00211,CUST-211,Brian Roberts,Corporate,19/03/2024,Second Class,PROD-011,Furniture,Bookcases,Bookcase,6,0.41,2546.37,1403.27,Washington,West,Seattle,25/03/2024
ORD-00212,CUST-212,Sandra Nelson,Corporate,6/03/2023,First Class,PROD-012,Furniture,Furnishings,Desk Lamp,2,0.11,2419.38,713.29,Ohio,Midwest,Columbus,9/03/2023
ORD-00213,CUST-213,David Johnson,Corporate,12/11/2024,First Class,PROD-013,Office Supplies,Appliances,Paper Shredder,10,0.31,634.1,945.95,Georgia,South,Atlanta,19/11/2024
ORD-00214,CUST-214,William Garcia,Home Office,4/12/2023,Standard,PROD-014,Office Supplies,Fasteners,Stapler,7,0.32,707.87,-25.55,Ohio,Midwest,Columbus,11/12/2023
ORD-00215,CUST-215,Barbara Thompson,Home Office,11/01/2021,First Class,PROD-015,Office Supplies,Paper,Paper,2,0,344.64,118.02,Texas,South,Austin,12/01/2021
ORD-00216,CUST-216,Emily Clark,Corporate,16/01/2020,Standard,PROD-016,Furniture,Bookcases,Bookcase,5,0.44,3722.52,-1976.24,Ohio,Midwest,Columbus,18/01/2020
ORD-00217,CUST-217,Christopher Young,Consumer,15/11/2024,First Class,PROD-017,Technology,Printers,Printer,10,0.27,163.76,194.61,Florida,South,Orlando,22/11/2024
ORD-00218,CUST-218,Alice Brown,Consumer,23/05/2024,First Class,PROD-018,Furniture,Bookcases,Bookcase,10,0.36,695.93,-129.65,California,West,San Francisco,25/05/2024
ORD-00219,CUST-219,George Turner,Consumer,2/12/2020,Second Class,PROD-019,Technology,Copiers,Copier,1,0,557.05,68.98,Texas,South,Austin,9/12/2020
ORD-00220,CUST-220,Steven Phillips,Consumer,28/05/2021,First Class,PROD-020,Technology,Accessories,Mouse,2,0.27,4808.92,1071.16,Illinois,Midwest,Chicago,4/06/2021
ORD-00221,CUST-221,Barbara Thompson,Consumer,1/05/2022,Second Class,PROD-021,Technology,Accessories,Mouse,5,0.25,82.64,75.36,New York,East,Albany,6/05/2022
ORD-00222,CUST-222,George Turner,Consumer,9/07/2020,First Class,PROD-022,Furniture,Chairs,Office Chair,1,0.01,1326.49,-33.13,California,West,Los Angeles,14/07/2020
ORD-00223,CUST-223,Barbara Thompson,Corporate,24/09/2022,Standard,PROD-023,Office Supplies,Binders,Binder,10,0.17,1727.32,416.5,California,West,San Diego,27/09/2022
ORD-00224,CUST-224,John Smith,Home Office,28/11/2024,Second Class,PROD-024,Furniture,Bookcases,Bookcase,1,0.38,1838.07,158.03,California,West,San Francisco,30/11/2024
ORD-00225,CUST-225,Emily Clark,Corporate,16/11/2021,Second Class,PROD-025,Technology,Copiers,Copier,6,0.08,3786.1,2199.25,Georgia,South,Atlanta,20/11/2021
ORD-00226,CUST-226,Michelle Collins,Home Office,30/10/2020,Second Class,PROD-026,Furniture,Furnishings,Desk Lamp,5,0.45,4133.24,347.58,California,West,San Diego,4/11/2020
ORD-00227,CUST-227,Sarah Davis,Home Office,27/03/2020,Standard,PROD-027,Technology,Printers,Printer,5,0.44,4661.78,3728.75,Illinois,Midwest,Chicago,29/03/2020
ORD-00228,CUST-228,Barbara Thompson,Corporate,15/12/2024,Second Class,PROD-028,Technology,Computers,Laptop,5,0.12,2467.81,-615.58,Georgia,South,Atlanta,19/12/2024
ORD-00229,CUST-229,Emily Clark,Corporate,14/10/2020,Standard,PROD-029,Technology,Printers,Printer,10,0.04,399.43,37.8,Texas,South,Houston,15/10/2020
ORD-00230,CUST-230,Bob Wilson,Home Office,6/05/2021,Standard,PROD-030,Furniture,Tables,Desk,7,0.19,4018.49,3118.6,Texas,South,Houston,9/05/2021
ORD-00231,CUST-231,Christopher Young,Home Office,16/11/2022,Standard,PROD-031,Technology,Accessories,Mouse,3,0.42,3795.8,1952.79,Georgia,South,Atlanta,21/11/2022
ORD-00232,CUST-232,Emily Clark,Consumer,21/05/2023,Standard,PROD-032,Technology,Copiers,Copier,6,0.45,1538.71,1121.63,Washington,West,Seattle,23/05/2023
ORD-00233,CUST-233,Amy Mitchell,Consumer,11/10/2022,Standard,PROD-033,Furniture,Bookcases,Bookcase,3,0.11,2500.7,548.97,California,West,Los Angeles,17/10/2022
ORD-00234,CUST-234,William Garcia,Corporate,23/07/2021,Standard,PROD-034,Technology,Phones,Phone,2,0,4773.29,1676.49,Florida,South,Miami,27/07/2021
ORD-00235,CUST-235,Charles Lewis,Corporate,18/02/2021,Second Class,PROD-035,Office Supplies,Paper,Paper,7,0.41,3826.39,-1195.22,Georgia,South,Atlanta,20/02/2021
ORD-00236,CUST-236,Jon Smith,Home Office,16/01/2024,Second Class,PROD-036,Technology,Printers,Printer,6,0.1,498.69,662.2,Georgia,South,Atlanta,19/01/2024
ORD-00237,CUST-237,Kevin Campbell,Corporate,4/01/2021,Standard,PROD-037,Office Supplies,Paper,Paper,4,0.44,1908.15,539.73,Ohio,Midwest,Columbus,8/01/2021
ORD-00238,CUST-238,Michael Martin,Corporate,5/05/2022,First Class,PROD-038,Office Supplies,Appliances,Paper Shredder,9,0,1899.78,-451.67,Washington,West,Seattle,11/05/2022
ORD-00239,CUST-239,Angela Carter,Corporate,19/03/2020,First Class,PROD-039,Office Supplies,Binders,Binder,10,0.15,412.9,-348.56,Illinois,Midwest,Chicago,20/03/2020
ORD-00240,CUST-240,Linda Martinez,Consumer,27/04/2024,Second Class,PROD-040,Technology,Accessories,Mouse,8,0.45,2781.66,2151.38,Texas,South,Austin,4/05/2024
ORD-00241,CUST-241,Rebecca Evans,Home Office,19/01/2020,Standard,PROD-041,Office Supplies,Binders,Binder,4,0.49,2982.81,459.5,Texas,South,Houston,23/01/2020
ORD-00242,CUST-242,Rebecca Evans,Home Office,17/07/2023,First Class,PROD-042,Technology,Printers,Printer,10,0.2,2724.72,481.72,Florida,South,Orlando,19/07/2023
ORD-00243,CUST-243,Laura Ramirez,Home Office,8/01/2022,Standard,PROD-043,Furniture,Storage,Filing Cabinet,1,0.05,3048.02,844.25,California,West,San Diego,13/01/2022
ORD-00244,CUST-244,William Garcia,Home Office,27/12/2023,Standard,PROD-044,Office Supplies,Binders,Binder,8,0.49,3653.62,1670.53,Texas,South,Austin,31/12/2023
ORD-00245,CUST-245,Laura Ramirez,Consumer,3/12/2021,Standard,PROD-045,Furniture,Chairs,Office Chair,7,0.5,778.8,-36.63,Florida,South,Orlando,7/12/2021
ORD-00246,CUST-246,Lisa Adams,Consumer,26/06/2024,Standard,PROD-046,Furniture,Tables,Desk,7,0.48,2054.24,-633.38,Washington,West,Seattle,30/06/2024
ORD-00247,CUST-247,Patricia Harris,Consumer,13/06/2023,First Class,PROD-047,Furniture,Tables,Desk,7,0.25,959.98,62.57,Georgia,South,Atlanta,14/06/2023
ORD-00248,CUST-248,Jessica Taylor,Home Office,2/02/2022,Second Class,PROD-048,Office Supplies,Binders,Binder,8,0.42,3844.41,2716.32,Ohio,Midwest,Columbus,5/02/2022
ORD-00249,CUST-249,Jessica Taylor,Home Office,21/11/2021,Standard,PROD-049,Office Supplies,Binders,Binder,6,0.07,20463.59,3004.38,Washington,West,Seattle,22/11/2021
ORD-00250,CUST-250,Jon Smith,Consumer,6/01/2020,Second Class,PROD-000,Furniture,Storage,Filing Cabinet,3,0.44,1382.87,389.52,Georgia,South,Atlanta,13/01/2020
ORD-00251,CUST-251,Paul Baker,Corporate,2/08/2020,First Class,PROD-001,Furniture,Storage,Filing Cabinet,5,0.05,4131.67,460.37,Florida,South,Orlando,8/08/2020
ORD-00252,CUST-252,Susan King,Corporate,15/09/2022,First Class,PROD-002,Furniture,Storage,Filing Cabinet,5,0.4,1146.61,-203.98,California,West,Los Angeles,18/09/2022
ORD-00253,CUST-253,Paul Baker,Consumer,29/04/2024,First Class,PROD-003,Furniture,Tables,Desk,3,0.46,4101.97,-1315.5,Washington,West,Seattle,1/05/2024
ORD-00254,CUST-254,Lisa Adams,Consumer,15/08/2024,Second Class,PROD-004,Furniture,Chairs,Office Chair,1,0.34,4017.46,-224.93,Florida,South,Orlando,19/08/2024
ORD-00255,CUST-255,Mark Hill,Home Office,23/10/2022,Standard,PROD-005,Technology,Printers,Printer,4,0.45,4617.64,-902.8,Georgia,South,Atlanta,26/10/2022
ORD-00256,CUST-256,Sarah Davis,Consumer,17/02/2021,Standard,PROD-006,Furniture,Storage,Filing Cabinet,2,0.01,3300.17,-204.1,California,West,San Diego,24/02/2021
ORD-00257,CUST-257,Alice Brown,Consumer,8/03/2021,Second Class,PROD-007,Furniture,Chairs,Office Chair,6,0.19,1593.47,1136.46,Illinois,Midwest,Chicago,10/03/2021
ORD-00260,CUST-260,Jessica Taylor,Home Office,25/10/2023,First Class,PROD-010,Technology,Computers,Laptop,10,0.41,2166.48,3770.59,Texas,South,Houston,29/10/2023
ORD-00261,CUST-261,Sarah Davis,Corporate,10/09/2023,First Class,PROD-011,Office Supplies,Binders,Binder,8,0.2,1667.63,2687.9,Georgia,South,Atlanta,11/09/2023
ORD-00262,CUST-262,Daniel Green,Home Office,22/10/2024,First Class,PROD-012,Technology,Phones,Phone,1,0.44,3031.26,487.72,Illinois,Midwest,Chicago,23/10/2024
ORD-00263,CUST-263,Christopher Young,Home Office,17/02/2024,First Class,PROD-013,Technology,Computers,Laptop,7,0.45,2901.91,-1692.64,California,West,San Francisco,23/02/2024
ORD-00264,CUST-264,Jessica Taylor,Corporate,3/03/2024,Second Class,PROD-014,Furniture,Bookcases,Bookcase,6,0.46,2346.8,1762.31,New York,East,New York,5/03/2024
ORD-00265,CUST-265,William Garcia,Home Office,31/10/2022,Standard,PROD-015,Office Supplies,Fasteners,Stapler,9,0.14,2367.89,3795.72,Illinois,Midwest,Chicago,5/11/2022
ORD-00266,CUST-266,Patricia Harris,Home Office,14/07/2021,Standard,PROD-016,Office Supplies,Fasteners,Stapler,2,0.46,3535.87,-418.9,Washington,West,Seattle,16/07/2021
ORD-00267,CUST-267,Patricia Harris,Corporate,23/12/2022,Standard,PROD-017,Office Supplies,Fasteners,Stapler,2,0.16,4083.41,1658.18,Georgia,South,Atlanta,28/12/2022
ORD-00268,CUST-268,Angela Carter,Home Office,11/03/2022,Standard,PROD-018,Furniture,Furnishings,Desk Lamp,3,0.09,1800.8,-829.73,Ohio,Midwest,Columbus,17/03/2022
ORD-00269,CUST-269,Sandra Nelson,Home Office,26/12/2024,Standard,PROD-019,Office Supplies,Appliances,Paper Shredder,5,0.5,603.91,172.79,Ohio,Midwest,Columbus,29/12/2024
ORD-00270,CUST-270,Linda Martinez,Corporate,18/12/2022,First Class,PROD-020,Technology,Accessories,Mouse,6,0.14,1650.55,1886,Washington,West,Seattle,25/12/2022
ORD-00271,CUST-271,Paul Baker,Home Office,24/04/2023,Standard,PROD-021,Office Supplies,Paper,Paper,1,0.14,3564.98,559.76,Florida,South,Orlando,29/04/2023
ORD-00272,CUST-272,Robert Thomas,Corporate,8/06/2023,Standard,PROD-022,Office Supplies,Fasteners,Stapler,8,0.11,48.03,-7.79,California,West,Los Angeles,12/06/2023
ORD-00273,CUST-273,Charles Lewis,Corporate,7/06/2023,First Class,PROD-023,Technology,Printers,Printer,8,0.21,2800.09,1655.84,Florida,South,Miami,12/06/2023
ORD-00274,CUST-274,Mark Hill,Corporate,6/02/2021,Second Class,PROD-024,Furniture,Chairs,Office Chair,9,0.06,3307.6,3709.62,Ohio,Midwest,Columbus,10/02/2021
ORD-00275,CUST-275,William Garcia,Consumer,9/06/2022,First Class,PROD-025,Office Supplies,Appliances,Paper Shredder,4,0.47,573.67,213.55,California,West,San Francisco,14/06/2022
ORD-00276,CUST-276,Emily Clark,Consumer,25/04/2024,First Class,PROD-026,Technology,Accessories,Mouse,7,0.24,657.58,422.29,California,West,Los Angeles,29/04/2024
ORD-00277,CUST-277,Sandra Nelson,Corporate,6/02/2024,First Class,PROD-027,Furniture,Furnishings,Desk Lamp,4,0.02,3313.18,-1161.73,Florida,South,Orlando,9/02/2024
ORD-00278,CUST-278,Steven Phillips,Consumer,26/06/2024,First Class,PROD-028,Office Supplies,Paper,Paper,6,0.37,2942.23,-183.4,Texas,South,Austin,29/06/2024
ORD-00279,CUST-279,Jessica Taylor,Corporate,21/03/2020,Standard,PROD-029,Furniture,Bookcases,Bookcase,1,0.1,878.29,-100.14,Florida,South,Miami,25/03/2020
ORD-00280,CUST-280,Sarah Davis,Consumer,20/07/2022,Standard,PROD-030,Technology,Printers,Printer,10,0.42,4455.7,-2308.3,Washington,West,Seattle,26/07/2022
ORD-00282,CUST-282,Angela Carter,Home Office,25/04/2023,Second Class,PROD-032,Technology,Copiers,Copier,9,0.4,3795.78,3203.46,Texas,South,Houston,2/05/2023
ORD-00283,CUST-283,John Smith,Consumer,25/01/2023,Standard,PROD-033,Office Supplies,Binders,Binder,1,0.46,3972.12,246.66,New York,East,Albany,27/01/2023
ORD-00284,CUST-284,Mike Lee,Home Office,17/08/2021,Standard,PROD-034,Technology,Copiers,Copier,2,0.44,2223.64,273.19,Georgia,South,Atlanta,21/08/2021
ORD-00285,CUST-285,William Garcia,Consumer,8/01/2023,Standard,PROD-035,Technology,Computers,Laptop,10,0.32,897.64,1731.36,Texas,South,Austin,13/01/2023
ORD-00286,CUST-286,Karen White,Corporate,27/03/2024,Second Class,PROD-036,Furniture,Chairs,Office Chair,3,0.2,1578.21,674.57,Illinois,Midwest,Chicago,1/04/2024
ORD-00287,CUST-287,Lisa Adams,Home Office,23/07/2022,Second Class,PROD-037,Office Supplies,Appliances,Paper Shredder,3,0.16,2573.27,-991.55,New York,East,Albany,29/07/2022
ORD-00288,CUST-288,Kevin Campbell,Consumer,1/04/2020,Standard,PROD-038,Furniture,Bookcases,Bookcase,8,0.39,3356.05,-2083.81,Washington,West,Seattle,7/04/2020
